name,full_page_wiki_url,image_url,image_filename,description
Meramon_(X-Antibody),https://wikimon.net/Meramon_(X-Antibody),https://wikimon.net/File:Meramonx.jpg,Meramonx.jpg,"a flame digimon whose entire body is shrouded in crimson flames. as a digimon generated from the defensive ""firewall"" which prevents illegal entries from the internet and the like, it possesses a violent temperament like the flames that envelop its body, and tries to incinerate everything it touches. its fire power is stronger than those of the same species on file island, and because taming this digimon is extremely difficult, even if it's tamed, there's no telling when it will bare its fangs. its special move is flaring up both of its arms, and knocking away the opponent (burning fist).the effect on meramon's digicore due to the x-antibodyits violent temperament has grown even more, and if it discovers approaching virus-species, it will strike them down and go on a fierce rampage despite being a data-species. the reason it is unafraid of virus-species is because it acquired a barrier known as the ""x-patch"", which has collected in its right hand. not only does it defend against attacks from virus-species, but it can also unleash its special move ""x-radicate"", which burns anything without leaving a trace.  misc"
Mercuremon,https://wikimon.net/Mercuremon,https://wikimon.net/File:Mercuremon.jpg,Mercuremon.jpg,"a digimon that possesses power over steel which bears the might of one of the legendary warrior ten. it acts as an advisor among the evil warriors, to whom it imparts its wisdom. due to its aristocratic tendencies, it often obsesses over making sure things are done to its liking; this obsession carries over into battle, where it explains its tactics and the splendor of the equipment it uses one by one. while its brilliant mind allows it to come up with various strategies, at the same time, it often ends up arguing with itself in a fast-paced soliloquy because of it. the powerful mirrors on both of its arms are referred to as the irony no tate, and they reflect any damage dealt to it by the opponent's attacks back at the opponent. it also utilises a peculiar trick where it reflects itself in its mirror, then proceeds to enter the mirror and vanish without a trace. its special moves are reflecting the opponent's attacks back at it with its irony no tate (generous mirror), and reversing the properties of the opponent's attacks and offsetting them (offset reflector).  digimon life misc"
Mercurymon,https://wikimon.net/Mercurymon,https://wikimon.net/File:Mercurymon.jpg,Mercurymon.jpg,"a member of the olympos xii, it is a digimon god of ingenuity who boasts of being the fastest in the digital world. it moves with such exceptional speed that it cannot be seen with the naked eye, so it is said that all images of mercurymon in records and documents are but afterimages. it hates staying rooted to one place and is always wandering the digital world, so encountering mercurymon can be rather difficult. its special move is closing in on the enemy with speed almost akin to performing teleportation, then pouring on a hyper-barrage (thousand fist). not only that, mercurymon is an outstanding shaman and is capable of using ""spiritual enchant"", in which it slices through space with its favorite knife ""aztec"", and summons apparitions from another world.  digimon life  virtual pets video games"
Mermaimon,https://wikimon.net/Mermaimon,https://wikimon.net/File:Mermaimon.jpg,Mermaimon.jpg,"a digimon with the appearance of the legendary mermaid, it is based in seas found in cold regions in the digital world. it is good at singing, which is unusual for a digimon, and does so with a very beautiful timbre, charming those who listen to it. however, because it is greedy and extremely fond of treasure, it will charm those with its singing when it feels attracted to them, even if their data (treasure) belongs to other digimon, and then take the opportunity to loot from them. for that reason, it is rumored that it hides a vast amount of data somewhere in the net ocean, but it loses interest in the data it has looted once it falls into its possession, and discards it. its special moves are drawing near while adorning its beautiful mermaid-like figure, and instantly piercing the enemy with its golden anchor (charm plunder), and spinning its golden anchor in a turbulent manner to pulverize the enemy (northern cross bomber).  digimon life video games"
Mervamon,https://wikimon.net/Mervamon,https://wikimon.net/File:Mervamon.jpg,Mervamon.jpg,"a god man digimon which belongs to the olympos xii and has the appearance of a woman. it is the matured form of minervamon that has amassed experience and achievements over time, and its personality has calmed down considerably to become more mature as compared to its time as minervamon.becoming mervamon has caused it to pursue elegance and sensuality, and as its behavior, speech, and conduct are all overflowing with elegance, projecting a sensual atmosphere in its surroundings. it seeks sensuality even in battle, where it displays its refined, elegant dance moves to mesmerize observers. as such, there appear to be a great number of digimon that became fans of mervamon from witnessing its dance.not only can it perform a power-filled, forward rolling slash with its greatsword ""olympia kai"" (final strike roll), its ""night stalker"", in which it extends the ""medullia"" on its left arm and swallows the opponent whole, will pursue the opponent anywhere, and the toxic mist sprayed from the medullia's mouth (love poison) causes any enemy that inhales it to have their life squeezed out of them by mervamon's glamor. its ""madness merry-go-round dx"", in which it turns into a tornado by performing a spinning slash which is too quick to be seen, using the ""olympia kai"" and ""medullia"", instantly tears limb from limb any opponent that comes into contact with it.  digimon life"
Metal_Etemon,https://wikimon.net/Metal_Etemon,https://wikimon.net/File:Metaletemon.jpg,Metaletemon.jpg,"the ""king of digimon"". there once existed a digimon with unparalleled strength referred to by that name. it set out on a journey of harsh battles in search of the strong, and though it was able to acquire valuable combat data, it was also injured considerably from the constant battling. it then studied its own weaknesses from the data acquired through battling, and has now been perfectly reborn as an ultimate combat machine by full-metallizing itself. its body's surface is coated fully in the chrome digizoid used by metal-species digimon. while its basic combat abilities have been raised to their maximum, its special move is tripping the opponent (banana slip). an invincible fighter which has acquired strong- and dirty-style wrestling skills has been born.  digimon life virtual pets  video gamescurrent original"
Metal_Fantomon,https://wikimon.net/Metal_Fantomon,https://wikimon.net/File:Metalfantomon.jpg,Metalfantomon.jpg,"a cyborg digimon that fully mechanized the body of the reaper-like fantomon. it operates using an energy supply from another dimension's digital world, and it is even said that its strings are being pulled by someone. its energy emission-shaped sickle gives off a ""grave scream"", a strange, eerie sound, then reaps souls directly, regardless of any kind of armor or shields. its special move is soul releasing enormous energy to enlarge its sickle, then falling upon the opponent as if it was starving for souls (soul predator).  digimon life virtual pets  misccurrent original"
Metal_Garurumon,https://wikimon.net/Metal_Garurumon,https://wikimon.net/File:Metalgarurumon2.jpg,Metalgarurumon2.jpg,"the final form of garurumon, powered up by metallizing almost its entire body. not only has it retained its natural keenness when it underwent metallization, but it can also pulverize the opponent with the countless weapons concealed throughout its body. it radiates invisible lasers from the four laser sights on the tip of its nose, and because it is able to analyze the targets before it using all of its sensors, such as infrared rays and x-rays, it is impossible to escape metal garurumon even when among the darkness outside of its field of vision. also, it can release beam-shaped wings from the arms extending from its back, allowing it to fly about the net space at extremely high speed. its special move is spewing cold air at absolute zero that completely freezes everything (cocytus breath). anyone that suffers this attack has their vital functions instantly brought to a halt. in addition, it wipes out the opponent with its ""garuru tomahawk"", in which it launches a gigantic missile called a freeze bomber from its chest, and ""grace cross freezer"", in which it fires its weapons all at once.  digimon life virtual pets  current original"
Metal_Greymon,https://wikimon.net/Metal_Greymon,https://wikimon.net/File:Metalgreymon.jpg,Metalgreymon.jpg,"a cyborg digimon which has mechanized more than half of its body. the metal greymon of file island were able to drastically extend their vital functions through remodeling, but their flesh portions could not hold out and were discolored blue. however, perfect metal greymon are cyborg digimon that succeed in evolving from greymon, and draw out a stronger power. in order to evolve to metal greymon, it must fight its way through and defeat the formidable opponents who come against it. also, metal greymon's offensive power is said to equal that of a single nuclear warhead, and if the likes of a low-level digimon suffered that blow, it would be annihilated without leaving a trace. its special moves are its ""trident arm"" made from enhanced chrome digizoid, and firing its ""giga destroyer"" organic missiles from the hatch on its chest. in addition, it can also send out a high-temperature energy wave from the firing ports on its chest (giga storm).  digimon life virtual pets  video gamescurrent original"
Metallicdramon,https://wikimon.net/Metallicdramon,https://wikimon.net/File:Metallicdramon.jpg,Metallicdramon.jpg,"a digimon that flies at the highest altitudes of the digital world at the speed of light, even other flying digimon cannot catch sight of it. according to one theory, it is said that if metallicdramon flaps its wings from high in the sky, mysterious particles will be scattered that preserve the harmony of the digital world. it seems that when metallicdramon reduces its altitude so that it is visible, it is a sign that something is about to happen.its special move is annihilating things in a straight line with a powerful beam that it accumulates in the laser gun on its tail (laser cannon). the light that is emitted the moment this technique is invoked can be seen from 10 km away, and those who have witnessed it directly at close range are blinded by its overwhelming radiance.furthermore, it sets the laser on its tail to being a sword, then charges and slashes with it at high speed (laser saber)."
Metallife_Kuwagamon,https://wikimon.net/Metallife_Kuwagamon,https://wikimon.net/File:Metallifekuwagamon.jpg,Metallifekuwagamon.jpg,"a subspecies of kuwagamon which rapidly boosted its offensive power by means of armification. it has also gained grappling ability due to the fact that its form has become humanoid, and as it has both a tough shell as well as nimble movements, it boasts top-class balance among perfect digimon. it is able to freely alter the trajectory of its ""homing laser"", a beam fired from the gun points equipped to the fingertips of its hands, at its own will, allowing the beam to avoid any kind of obstacle and hit the opponent dead on. also, it demonstrates its power in close combat with its ""emit blade"", which emits a beam in the shape of a blade and slashes with it.  digimon life"
Metal_Mamemon,https://wikimon.net/Metal_Mamemon,https://wikimon.net/File:Metalmamemon.jpg,Metalmamemon.jpg,"a cyborg digimon that evolved further in strength than mamemon, who holds the alias of ""smiley bomber"". as usual, if one is deceived by its cute appearance, they will have a terrible experience. nine-tenths of its body is mechanized, and its special move ""energy bomb"", which is fired from the psycho blaster equipped to its left arm, possesses tremendous destructive force which is able to reliably bring down the opponent.  digimon life virtual pets  video games"
Metal_Piranimon,https://wikimon.net/Metal_Piranimon,https://wikimon.net/File:Metalpiranimon.jpg,Metalpiranimon.jpg,"within certain parts of the net rivers, a swarm of dangerous virus-species ultimate digimon were discovered. though it is said that the number of digimon who have become ultimates is extremely small, there are schools of metal piranimon which will get their teeth into any digimon who passes into their territory, killing it immediately. there are razor-sharp teeth in its ""metal head"", and because its tenacious jaw functions like a vise, it bites and completely rends every armor. however, because the metal head feature is extremely heavy, it keeps its balance with the weight attached to its tail fin. also, if the red button on its calvaria is pressed then it will simply come off, and be replaced with a new metal head. its special moves are biting and rending the opponent from every direction (3d razor), and using the metal head at maximum power so that it doesn't release until it bites through (max-power vise).  digimon life virtual pets misccurrent original"
Metal_Seadramon,https://wikimon.net/Metal_Seadramon,https://wikimon.net/File:Metalseadramon.jpg,Metalseadramon.jpg,"the final form of the seadramon-species whose whole body is covered in the super-metal, chrome digizoid. its metal body reflects every attack. furthermore, it has the fastest speed of movement among aquatic digimon. metal seadramon was remodeled as a digimon for use in interception under the sea. with this, all digimon for use in land, sea, and sky interception have been completed. its special move is an energy cannon that is fired off from its snout (ultimate stream).the formal name of ""chrome digizoid"", the metal used by metal-species digimon, is called ""chrondigizoit hybrid organism alloy"" and is abbreviated as ""cho-alloy"". chrome digizoid is an intermediate material between chrondigizoit and living tissue, so it is able to integrate with living tissue, and it possesses both the super-hard firmness of chrondigizoit, as well as the smoothness of living tissue.  digimon life virtual pets  video gamescurrent original"
Metal_Tyranomon,https://wikimon.net/Metal_Tyranomon,https://wikimon.net/File:Metaltyranomon.jpg,Metaltyranomon.jpg,"a cyborg digimon that remodeled its body in order to acquire mightier powers. after megadramon was remodeled for anti-air use, metal tyranomon was remodeled as an anti-ground interceptor digimon. its reinforced body deflects all attacks, and it possesses the terrifying offensive power to smash through armor with its sturdy chin, no matter how hard it may be. its special moves are a missile fired from its right arm (giga destroyer ii), and an energy shell fired from its left arm (nuclear laser).  digimon life virtual pets  video games"
Metamormon,https://wikimon.net/Metamormon,https://wikimon.net/File:Metamormon.jpg,Metamormon.jpg,"a digimon with the terrifying ability to copy the abilities of the opponents that it battles and transform into said monsters. after transformation, the opponent's abilities and original strength are added to its own, so it will always be stronger than they are! it pulverizes the opponent with its special move ""transceirave"". virus. ultimate.digimon adventure v-tamer 01"
Mihiramon,https://wikimon.net/Mihiramon,https://wikimon.net/File:Mihiramon.jpg,Mihiramon.jpg,"one of the ""deva digimon"", it is a perfect digimon with a form resembling the tiger. as a follower of the four holy beasts digimon qinglongmon, it is the biggest ruffian among the deva, though it is also a brilliant tactician that specializes in reading the terrain. with its tremendous speed, faster than the wind when racing across the land and quicker than a sound when soaring through the sky on its two wings, it runs down the opponent. in battle, it cuts the opponent apart with its sharp fangs and claws, and it has mastered the ""bao bang"", which is its tail transformed into an octagonal three-section staff. its special move is striking the ground with the bao bang, generating a shock wave over the surrounding area (vimohana).[1]  digimon life"
Mikemon,https://wikimon.net/Mikemon,https://wikimon.net/File:Mikemon.jpg,Mikemon.jpg,"a never-before-seen calico cat-like beast digimon. it is said that the data of nyaromon slept within its body through the child phase, but re-manifested as an adult. however, because it is not a holy beast, it does not wear a ""holy ring"". as it is a very intelligent digimon, it is usually calm and docile, but when it comes to battle it makes sport of the enemy with its nimble movements, and fights using its specialty martial arts. its signature move is striking with its hardened paws (nikukyu punch). its special move is scratching with its sharpened claws (neko claw)."
Millenniumon,https://wikimon.net/Millenniumon,https://wikimon.net/File:Millenniumon.jpg,Millenniumon.jpg,"an ultimate composite digimon that has fused the overwhelming power possessed by mugendramon and the data of various powerful digimon possessed by chimairamon. it is said to be impossible to defeat, and at present the unclear cause of its fusion is being ascertained, but it is unlikely that any clues will be found. its special move is creating a different dimension with compressed time, and it can keep an opponent in that subspace for an eternity (time unlimited).  digimon life"
Mimicmon,https://wikimon.net/Mimicmon,https://wikimon.net/File:Mimicmon.jpg,Mimicmon.jpg,"an adult digimon that is thought to have mutated from security software used for protecting computer terminals. as a result of capturing and taking in virus-types that invade its territory like a trap, its own attribute has become virus as well. there are numerous digimon sealed within its body, and the arms and horn coming out of its cage all originate from other digimon.the weapon on its left arm ""dead shot"", which is its main equipment, is also loaded from the digimon it has sealed, but its power drops dramatically due to the data being compressed. its special move is depriving the enemy of their freedom with the mist released from its cage (hinder miasma). many digimon that are immobilized by this technique are incorporated into mimicmon's body.  misc"
Minervamon,https://wikimon.net/Minervamon,https://wikimon.net/File:Minervamon.jpg,Minervamon.jpg,"a god man digimon which belongs to the olympos xii and has the appearance of a maiden. though it has an extremely short physique, it possesses superhuman strength it uses to freely wield a greatsword as large as its own body. it possesses a cheerful personality due to its childlike innocence, but when its emotions become violently unstable, it gets into a bad mood which causes selfish and willful (problematic) behavior that no one can help it cope with. its special moves are a forward rolling slash unleashed from its greatsword ""olympia"" (strike roll) and a horizontal spinning slash too quick to catch with the eyes (madness merry-go-round). ""strike roll"" splits the ground, and ""madness merry-go-round"" creates a large tornado.  digimon life virtual pets video games"
Minervamon_(X-Antibody),https://wikimon.net/Minervamon_(X-Antibody),https://wikimon.net/File:Minervamonx.jpg,Minervamonx.jpg,"a god man digimon which belongs to the olympos xii and has the appearance of a maiden. though it has an extremely short physique, it possesses superhuman strength it uses to freely wield a greatsword as large as its own body. it possesses a cheerful personality due to its childlike innocence, but when its emotions become violently unstable, it gets into a bad mood which causes selfish and willful (problematic) behavior that no one can help it cope with. its special moves are a forward rolling slash unleashed from its greatsword ""olympia"" (strike roll) and a horizontal spinning slash too quick to catch with the eyes (madness merry-go-round). ""strike roll"" splits the ground, and ""madness merry-go-round"" creates a large tornado.the effect on minervamon's digicore due to the x-antibodythe x-antibody has caused portions of its hair to become enlarged, and gain sentience. referring to themselves as sages, they support minervamon in battle with their vast knowledge. although it already had a young physique, it has now become smaller than its cherished sword, olympia, possibly as a result of providing its hair with nourishment. however, minervamon does not seem to mind at all, and rejoices innocently at its hair, which it has named ""ulula"" and ""serpens"" respectively, becoming its playmates. even though it has shrunk in size, its monstrous strength has not weakened at all; it has instead become able to run about nimbly while wielding its olympia, which is larger than its own body, and has grown increasingly out of control. its special moves are freely stretching its hair and setting ""ulula"" and ""serpens"" loose (haunted pilus), and generating a large tornado of blue flames after performing a powerful horizontal spinning slash (crazy-go-round). also, the energy cannon it fires from the crystal on its shield (sanctus tormentum) boasts power rivalling that of the main cannons found on giant battleships, and is said to be able to blow apart a single mountain with ease.  misc"
Minidekachimon,https://wikimon.net/Minidekachimon,https://wikimon.net/File:Minidekachimon.jpg,Minidekachimon.jpg,"a child digimon so small that it's mistaken for a baby. although it isn't good at fighting, it has a big attitude, bossing others around, and infuriates the opponent by exhausting them with its ""kocchon"", in which it capitalizes on its small size and leaps into their chest. however, it is protected inside the mouth of atamadekachimon, and is completely at ease no matter what hustle and bustle occurs. it also spews flaming breath with its ""minideka flame"", which it unleashes alongside atamadekachimon, but it's never known what size the flames will be until it comes out."
Minomon,https://wikimon.net/Minomon,https://wikimon.net/File:Minomon.jpg,Minomon.jpg,"a digimon that is an evolution of leafmon, and went into a tough outer shell. on days with good weather, or when it's in a good mood, it sticks its face out of its shell and vegetates. it hangs onto high places with the ivy (hair?) growing from its head, and moves by hanging onto large digimon, but if it's over a short distance, it is also able to move by floating through the air. due to its vegetative personality, it has a fault of not easily showing its emotions on its face. also, as solitude is its ""specialty"", it has the inner fortitude to not be discouraged even if it gets worried and anxious. its special move is throwing a hard, pine cone-shaped substance (pinecone).  digimon life"
Minotaurmon,https://wikimon.net/Minotaurmon,https://wikimon.net/File:Minotaurmon.jpg,Minotaurmon.jpg,"a dark digimon with great power of darkness. it doesn't move fast, but because its an evil being, it makes any attack seem powerful. his special move is ""darkside quake"", which cause an earthquake with the demon arm on his left arm. its impossible to escape from this attack that reaches a high number of enemies, no matter how far they are.digital monster ver. s virtual pets"
Minotaurmon_Adult,https://wikimon.net/Minotaurmon_Adult,https://wikimon.net/File:Minotaurmon.jpg,Minotaurmon.jpg,"a dark digimon that possesses strong dark side power. although its movements are not swift, it has extremely firm skin, so it won't yield to ordinary attacks. its special move is generating a massive earthquake with the ""demon arm"" on its left hand (darkside quake). this attack can floor opponents over a considerably wide range, so that no matter how far away they are they won't be able to escape.  digimon life  current before"
Mirage_Gaogamon,https://wikimon.net/Mirage_Gaogamon,https://wikimon.net/File:Miragegaogamon.jpg,Miragegaogamon.jpg,"a beast knight digimon whose whole body is clad in chrome digizoid armor. as a result of moving at incomparable speeds, the opponent is deceived when it witnesses it as a phenomenon similar to a mirage. its special moves are firing crescent moon-shaped shock waves from its hands (double crescent mirage), and a superdreadnought-class strike in which it concentrates its body's energy, then fires it from the mouth on its chest. (full moon blaster). also, it can run through like a hurricane, instantly cutting the opponent to pieces (gale claw).  digimon life virtual pets video games"
Missimon,https://wikimon.net/Missimon,https://wikimon.net/File:Missimon.jpg,Missimon.jpg,"a machine digimon with a missile for a body. the moment it evolves into missimon, its missile is ignited and sends it flying non-stop until it further evolves into another digimon. while it is able to adjust its flight speed to some extent, it is unable to stop moving as it will fall if it does not maintain a sufficient flight speed. it can utilize this speed to do a body tackle (missile crash), sporting great destructive power, but this attack almost never hits its target due to missimon's sub-par control.  digimon life virtual pets"
Mistymon,https://wikimon.net/Mistymon,https://wikimon.net/File:Mistymon2.jpg,Mistymon2.jpg,"a magic warrior digimon who came from ""witchelny"", the digital world of another dimension. in addition to mastering various forms of sorcery (high-level programming language), it is also a sword wielder and possesses masterful swordsmanship. extremely well-versed in both chivalry and magic, it can attack by imbuing its sword with magical power. in its special move ""blast fire"", it envelops its sword with a single flame and then delivers a slash attack with increased power. also, its ""core dart"", in which it freely manipulates its crystal, is a technique that it skillfully uses for offense and defense.  video games"
Mitamamon,https://wikimon.net/Mitamamon,https://wikimon.net/File:Mitamamon.jpg,Mitamamon.jpg,"a holy digimon that is said to send the souls of digimon who have done good deeds in their past lives to heaven. a collection of the four energies of fire, water, lightning and wind, it lacks substance except for its digicore. despite being visible, it cannot be touched; only those who have been recognized by mitamamon itself or digimon who are on the brink of death are allowed to touch it.however, those who have found out where mitamamon's digicore is are also capable of touching it, so there are times when it is challenged to battle by extremely rare but rough-tempered digimon.because mitamamon has a calm personality and despises conflict, it very often dismisses battles that it has been challenged to. however, when facing those who have already incurred its wrath, mitamamon changes into a raging beast that deals a crushing blow to them without mercy.its special moves are firing its blazing wheels along with a gust of wind (gouenrin), and striking down the enemy with lightning that never misses, unleashed from its eye (kaijinraidou). in addition, there is also a healing technique called ""kyouka suigetsu"", where it heals injuries received in battle with the element of water."
Mochimon,https://wikimon.net/Mochimon,https://wikimon.net/File:Mochimon.jpg,Mochimon.jpg,"possessing elastic skin, it is a soft-bodied digimon that uses the protuberances on the underside of its body to toddle about. it came to be called ""mochimon"" from inflating its body when it gets worked up, causing it to look like mochi. however, as a result of having a great intellect that couldn't even be imagined from its appearance, its origin is conjectured to derive from a computer's dictionary feature. it understands human languages, and it is sometimes seen freely deforming its body like it's trying to return communications. it produces mochi-like elastic bubbles to restrict the opponent's movement.  digimon life virtual pets  video games"
Modoki_Betamon,https://wikimon.net/Modoki_Betamon,https://wikimon.net/File:Modokibetamon.jpg,Modokibetamon.jpg,"an amphibian digimon just like betamon. although it looks identical to betamon, it is a rare species with a very small population. with its calm personality, it inhabits quiet swampland, and skillfully controls water currents. its special moves are unleashing a tiny waterspout (aqua tower), and generating a shock wave from the crest on its head (blade fin).  misc"
Mojyamon,https://wikimon.net/Mojyamon,https://wikimon.net/File:Mojyamon.jpg,Mojyamon.jpg,"a hairy rare animal digimon completely covered in white fur. it lives in the hinterland of snowy mountains, and it is very unlikely to come across one. there are many reported sightings of mojyamon, but no evidence to prove its existence, so for a long period it was considered to be a digimon based on myths. with its carefree personality, it is never belligerent. however, it considers its den and territory to be sacred ground, and it will never permit this sacred ground to be invaded. its special moves are a gigantic icicle made by causing the moisture in the atmosphere to instantly freeze (icicle rod), and throwing the bone of an ancient digimon which had become fixed in the ice (hone hone boomerang).  digimon life virtual pets  video games"
Mokumon,https://wikimon.net/Mokumon,https://wikimon.net/File:Mokumon.jpg,Mokumon.jpg,"a digimon baby which envelops its whole body with a smoke-like vapor. it is a unique digimon whose computer kernel (digicore), said to be at the center of a digimon's body, is bare, so it seems it protects its digicore with smoke. because its digicore is bare, mokumon is a digimon of an unusual way of life which covers its body in smoke from when it was burned. it scatters the smoke issuing from its body all around, then seizes the opportunity to flee.  digimon life virtual pets"
Monimon,https://wikimon.net/Monimon,https://wikimon.net/File:Monimon.jpg,Monimon.jpg,"a low-ranking ninja digimon that always operates in a group. even though they are said to be in a group, they each operate within a fixed range from the others while hidden under vegetation or in the shade of a rock, and it can be said that while it has the appearance of an underling, it seems to be a ninja after all. its emotions tend to project on its face, so while it always pretends to be calm, its emotions show up on its face (monitor) in the shape of emoticons. furthermore, because it even projects its dreams from its face when it is asleep, everyone can see them, and it gets very embarrassed. its special moves are leaping upon the opponent in a group (rappa), firing a water pistol from its mouth (suppa), and instantly running away at high speed (toppa).  digimon life"
Monitamon,https://wikimon.net/Monitamon,https://wikimon.net/File:Monitamon.jpg,Monitamon.jpg,"a ninja digimon with a hobby of digimon-watching, it is always observing someone wherever it goes. while it insists that it is a ninja, what it is doing is the very act of stalking. if you happen to see one of them, you had better believe that there are thirty of them around you.although it freely uses ninjutsu such as ""kadan"", which creates a fireball, ""suiryu"", a water pistol, ""kazaguruma"", which raises a wind, and ""densen"", which discharges lightning, none of them have very great power. what should be noted is not its fighting strength but its ability of ""information sharing"". this lets it record acquired information and share it with fellow monitamon, so monitamon's observations of good as well as bad and shameful things are spread faster than light.  digimon life"
Monochromon,https://wikimon.net/Monochromon,https://wikimon.net/File:Monochromon.jpg,Monochromon.jpg,"an ankylosaur digimon with a rhinoceros-like horn growing on its snout. as its huge horn grows, it becomes large enough to account for half of its body length. the hard substance covering a portion of its horn and half its body is as hard as diamond, and it is said that there is nothing that cannot be penetrated by this horn. monochromon can be said to be a digimon that excels in both offense and defense. it is herbivorous and has a relatively docile personality, but once it is angered, it will continue to unleash terrifying counterattacks from its heavy tank-like body. its special move is a powerful flame shot (volcano strike).  digimon life virtual pets  video games"
Monochromon_(X-Antibody),https://wikimon.net/Monochromon_(X-Antibody),https://wikimon.net/File:Monochromonx2.jpg,Monochromonx2.jpg,"an ankylosaur digimon that has grown a rhinoceros-like horn on its snout. as it grows, its huge horn becomes large enough to account for half of its body length. the hard substance covering parts of its horn and half its body possesses hardness of the same quality as diamond, and it is said that there is nothing that cannot be penetrated by this horn. monochromon can be said to be a digimon that excels in both offense and defense. as it is herbivorous, it has a relatively docile personality, but once it is angered, it will continue to unleash terrifying counterattacks from its body like a heavy tank. its special move is a powerful flame shot (volcano strike).the effect on monochromon's digicore due to the x-antibodyits surface shines black, and has turned into an even harder shell, so its survivability has risen further. in order to support its huge horn and swing it downwards, it secures itself by piercing the elongated claws on its forefeet into the ground. its special moves have also increased, acquiring its ""tomahawk slash"", in which it mows down and cuts through the enemy with its huge powered up, hatchet-shaped horn.  virtual pet"
Monodramon,https://wikimon.net/Monodramon,https://wikimon.net/File:Monodramon.jpg,Monodramon.jpg,"a small dragon digimon that has bat-like wings attached to its hands, but is unable to fly. despite being a vaccine, its personality is not so much considerably rough as it is near to brutality, giving the impression that it is a brawl-loving digimon. even in the digital world, this monodramon is in the heart of most brawls enough that it seems even orgemon is fed up with monodramon's tenacity. also, the horn extending behind it is said to be its weak point, but how true this is is uncertain. its signature move is fragmenting the data of the area it bites, and based on the area the opponent was bitten, they collapse into malfunction (crack bite). its special move ""beat knuckle"" is a simple bold move in which it said to assault with earth-shattering force, and wallop with its powerful claws.  digimon life"
Monzaemon,https://wikimon.net/Monzaemon,https://wikimon.net/File:Monzaemon.jpg,Monzaemon.jpg,"a digimon that is completely shrouded in mystery. from its looks, it's an unmodified plush toy of a bear, so it's rumored that there is someone within, who got in through where the zipper is attached on its back section. it wraps the opponent up in the love overflowing from this cute body (with scary eyes), and makes them feel happy. its special move is its ""lovely attack"", in which it flings hearts.  digimon life virtual pets  video games"
Monzaemon_(X-Antibody),https://wikimon.net/Monzaemon_(X-Antibody),https://wikimon.net/File:Monzaemonx.jpg,Monzaemonx.jpg,"a digimon that is completely shrouded in mystery. from its looks, it's an unmodified plush toy of a bear, so it's rumored that there is someone within, who got in through where the chuck is attached on its back section. it wraps the opponent up in the love overflowing from this cute body (with scary eyes), and makes them feel happy. its special move is its ""lovely attack"", in which it flings hearts.the effect on monzaemon's digicore due to the x-antibodythe love overflowing from within its body has manifested as a lovely gel that is filled with hearts, and it has gotten even cuter. it scoops its lovely gel and gives it to digimon that approach it, drawn in by its cuteness. since the digimon that receive it feel happy, it seems that it likes watching them smile more than anything. should an enemy appear that attacks the digimon who have gathered around it, it will repel them with its ""lovely splash"", which pours large amounts of its lovely gel over them. this technique becomes more powerful as the support for monzaemon increases.  misc"
Moon_Millenniumon,https://wikimon.net/Moon_Millenniumon,https://wikimon.net/File:Moonmillenniumon.jpg,Moonmillenniumon.jpg,"existing within millenniumon's inner world, it is a soul digimon. as a result of millenniumon's dark spirit becoming a digimon, it does not possess a fixed form. although it often takes the shape of a crystal, it seems that, due to its hatred and anger against the enemies who oppose it, that shape can be changed. also, as a soul it does not have substance, and so it is immune to physical attacks. to defeat moon millenniumon, one must first defeat millenniummon, its true form, but it's likely there are virtually no digimon who are up to that task. also, even if by some chance millenniumon is defeated, it is said that it will separate from its now-dead true form and be revived throughout time and space. its special move is ""death crystal"", and while it does not possess a corporeal destructive force, it is said that it chops up the opposing digimon's spirit.  digimon life"
Moonmon,https://wikimon.net/Moonmon,https://wikimon.net/File:Moonmon.jpg,Moonmon.jpg,a cute digimon with a transparent body like a drop of water and slightly-flushed cheeks. it has a pure heart. it easily gets affected by the personality of the tamer who raises it.digimon story: sunburst & moonlight
Moosemon,https://wikimon.net/Moosemon,https://wikimon.net/File:Moosemon.jpg,Moosemon.jpg,"an armor-level ancient beast digimon that evolved through the power of the ""digimental of hope"". it inhabits mountainous areas, and has tough flesh that makes light of adverse conditions such as the thin air and extreme cold. moosemon is revered as the ""guardian deity of the mountains"", and if someone that defiles the mountain where it lives appears, it will try to defend it until the very end, even if it shortens its life. its mood swings are erratic; when it is calm it is good, but when it is in a bad mood, it has an uncontrollable side. it seems that moosemon's mood is linked to the climate of the mountains, and it is said that whenever unexplained thunder or avalanches occur from time to time, they are the result of moosemon's ill temper. its special move ""horn blade"" is a technique which cuts through space itself with its giant antlers, so no matter how far away the opponent is, it is capable of cutting them along with space.  digimon life virtual pets"
Mori_Shellmon,https://wikimon.net/Mori_Shellmon,https://wikimon.net/File:Morishellmon.jpg,Morishellmon.jpg,"a companion of shellmon that lives in swampland deep in the forest. the color of its body and its habitat are different to shellmon's, and it is thought that the color of its body changes depending on where it lives. although it usually stays inside its hard shell, it has an aggressive personality like the belligerent shellmon, and because of its large body and strength, it is unwise to approach mori shellmon's territory and make it angry. its special moves are tucking its limbs inside its hard shell, and then charging while spinning (pile shell), and spewing dense fog from its mouth that displays illusions (mind fog).   video games"
